cluster;n_samples;percentage;J-60_mean;J-60_std;J-59_mean;J-59_std;J-58_mean;J-58_std;J-57_mean;J-57_std;J-56_mean;J-56_std;J-55_mean;J-55_std;J-54_mean;J-54_std;J-53_mean;J-53_std;J-52_mean;J-52_std;J-51_mean;J-51_std;J-50_mean;J-50_std;J-49_mean;J-49_std;J-48_mean;J-48_std;J-47_mean;J-47_std;J-46_mean;J-46_std;J-45_mean;J-45_std;J-44_mean;J-44_std;J-43_mean;J-43_std;J-42_mean;J-42_std;J-41_mean;J-41_std;J-40_mean;J-40_std;J-39_mean;J-39_std;J-38_mean;J-38_std;J-37_mean;J-37_std;J-36_mean;J-36_std;J-35_mean;J-35_std;J-34_mean;J-34_std;J-33_mean;J-33_std;J-32_mean;J-32_std;J-31_mean;J-31_std;J-30_mean;J-30_std;J-29_mean;J-29_std;J-28_mean;J-28_std;J-27_mean;J-27_std;J-26_mean;J-26_std;J-25_mean;J-25_std;J-24_mean;J-24_std;J-23_mean;J-23_std;J-22_mean;J-22_std;J-21_mean;J-21_std;J-20_mean;J-20_std;J-19_mean;J-19_std;J-18_mean;J-18_std;J-17_mean;J-17_std;J-16_mean;J-16_std;J-15_mean;J-15_std;J-14_mean;J-14_std;J-13_mean;J-13_std;J-12_mean;J-12_std;J-11_mean;J-11_std;J-10_mean;J-10_std;J-9_mean;J-9_std;J-8_mean;J-8_std;J-7_mean;J-7_std;J-6_mean;J-6_std;J-5_mean;J-5_std;J-4_mean;J-4_std;J-3_mean;J-3_std;J-2_mean;J-2_std;J-1_mean;J-1_std;J-0_mean;J-0_std
0;574;39.261285909712726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;47;3.2147742818057456;0.7201635183130097;0.1949451058367096;0.728663244804716;0.19769952085651638;0.7361221867481154;0.20021313755254655;0.7426309469434998;0.20223669938603717;0.7482801281911611;0.20369380889944588;0.7531603332913911;0.2046143686389911;0.7573621650444807;0.20508556795373847;0.7609762262507266;0.20521690093192616;0.7642202950175299;0.2052094614821041;0.7670139328636074;0.20497009177606498;0.7693978264582246;0.2046821151480448;0.7715686257246829;0.20447264285982927;0.7735547412151575;0.20433577269683362;0.7752372865950283;0.2041701793177691;0.7767357810152838;0.2039863641810277;0.7781178447247469;0.2035371778794835;0.7793835457520931;0.20288495498477538;0.780434190251705;0.20232241927686614;0.7813035555200843;0.20195269814446803;0.7822682892800983;0.2016397484131841;0.7830995225732864;0.20116233534180078;0.7837008418892696;0.20048257875826997;0.7838406131762832;0.1996430428713271;0.7838021549490869;0.19861987606396087;0.7837191786785015;0.19766802637645745;0.7835446804082935;0.19687345769412873;0.7832985020996199;0.19628810662064464;0.783311396958399;0.19571611840800435;0.7835146458079197;0.19538613513770817;0.7840349516724257;0.19506054045080587;0.7848229102487154;0.1951736695402215;0.7857400919721547;0.1956097778078665;0.7870127057193065;0.19639963372324618;0.7886284741279971;0.19731598701115094;0.7904288888520793;0.1983670993185863;0.7918181389081816;0.19935028118482162;0.7927829004456957;0.2002861144554663;0.7936574403774956;0.20120403340969037;0.794078041312988;0.202032401995687;0.7944181683667804;0.20287389281075355;0.79448450851914;0.2034941921998518;0.7942670967593191;0.20377723789909433;0.793612338464938;0.2040476554555563;0.7927818658293475;0.20408529703891595;0.7916767167881561;0.20412622621299562;0.790283931402144;0.2041732915446621;0.7891453094093278;0.204296619372567;0.7882109153760578;0.2044016711273625;0.7878009232024237;0.2044649277226239;0.7876861376964241;0.2043852272205614;0.7881676390867652;0.20440172012148805;0.7892435011662146;0.20453086639075577;0.7905538860173806;0.20463992325729552;0.7931304761168546;0.20498713005506944;0.7962737383568125;0.20506280264905022;0.7997315806333308;0.20503956419816227;0.8033702863614661;0.2048771166129834;0.8070561389562785;0.20453300715832476;0.8106554218328283;0.20397540707519657;0.8140344184061769;0.2032025247348317;0.8170594120913832;0.20226919804653867
2;61;4.172366621067032;0.24390934106839685;0.25377162599686215;0.24458634728909087;0.25374510741559714;0.24549254970937556;0.2538352529973112;0.24658137178136408;0.2540124436945138;0.24780623695716955;0.2542557892090312;0.2491205686889051;0.2545483312257638;0.25047779042868384;0.2548733893868979;0.2518313256286201;0.2552120666375885;0.253065342549407;0.2555076600866477;0.2541985448520656;0.2558196030897628;0.2551109374921849;0.25594702897552374;0.2559009656728637;0.2559413272857038;0.256413075308477;0.2557545151231221;0.2569513497529878;0.2557148266174506;0.2577056853118389;0.2559453930131637;0.2585438259355422;0.25631656409740255;0.2594725432333756;0.25668872870315124;0.26055617688625765;0.2569751031396959;0.2618877880290411;0.25741719293052084;0.2633396683362075;0.25796869265318234;0.2648797579171905;0.2586580687402149;0.2663808636353092;0.2592818175388398;0.26784513711426833;0.2598084818746985;0.26911764138995403;0.2601084928146024;0.2702130626030403;0.260126228312288;0.27126758692555203;0.2601257873434043;0.27232008499213395;0.26007109197646805;0.273486390781773;0.2603003664992121;0.27454836666846233;0.2605366918503409;0.27536980909438125;0.2606538129944307;0.27595071954127715;0.2605522130587413;0.2765264415187749;0.26047965903927717;0.27707479010401587;0.26051080849252234;0.2775954513397478;0.26061269369125273;0.27825039832234666;0.2608940350754139;0.27881593548147604;0.26103810306942177;0.27935457135950725;0.26113367815427424;0.280024850930497;0.2611807573522792;0.281011286417008;0.2613106527679621;0.28227218694761763;0.2616331077347695;0.28376199472383;0.2620601374339167;0.2854318164414323;0.2626965999691524;0.28717945824918556;0.26343522538006375;0.2887926746979871;0.263970422716885;0.2902951217292204;0.2644059619890938;0.291770865314286;0.264976636444557;0.29316008039464925;0.26560563608097804;0.2944112763054767;0.2660836366160941;0.2957590488931436;0.26667142761061147;0.29723069975789923;0.2672761154989387;0.29887283518608476;0.2678134806194366;0.3007118192982274;0.2680546233396442;0.30379047320137337;0.26888898471071665;0.3106447654269161;0.270934438062463;0.31917201199475187;0.27371940560973235;0.3310862173332631;0.2778585912615;0.3470043844976243;0.28376828128913445;0.3675435165430113;0.2920975164799851;0.39332061652460043;0.3038428006299636;0.4249526874975675;0.3204239939322522;0.4630567325170884;0.3436745879102144
3;323;22.093023255813954;0.36179554823873405;0.24507257087652712;0.3631469952812888;0.2447827465975159;0.3647545442421639;0.24472835307093688;0.36658854695713694;0.24484737073489551;0.3686193552619853;0.2451023441652675;0.37081732099248643;0.24546926613499345;0.373152795984418;0.2459289952963801;0.37559613207355924;0.24646132400029433;0.3780880634367517;0.24696521260585852;0.3806217945370019;0.24752248874220395;0.3831863570923224;0.24811827683719676;0.38575346647221764;0.248669977233985;0.38830616767817816;0.24916364269377597;0.3908231306718413;0.2496224305186717;0.39327664995782513;0.24996154120385736;0.3957257197854836;0.25029710158629653;0.3981610724089502;0.2506915677315623;0.400642219132091;0.2511289087189642;0.40309105794362915;0.25157163363807344;0.40552030338312284;0.25202772272471163;0.4079379533323085;0.2524382776888577;0.4103240696492936;0.2528239850157129;0.41274324706702414;0.2532049950105898;0.41524033131501314;0.2535715465767447;0.4178281675304641;0.2539083291673965;0.42049332925665134;0.25426014008956727;0.42328824507896423;0.2545858288743268;0.4261588227628953;0.2548714006069271;0.429165353100365;0.255163355044742;0.43230311946488026;0.25551636226044694;0.4355480457772915;0.255928323997249;0.4388723735993054;0.256358675776888;0.4422353412232225;0.2569016648388172;0.4456052764302982;0.25741898700344695;0.4488806001894392;0.2578625817743622;0.45211196492293626;0.2582641292794558;0.45534052760739097;0.25867854610019925;0.45858970602739807;0.2590989260679372;0.46191081385946514;0.2595734656465355;0.4652184761428565;0.2600855967875596;0.46856030659502673;0.26059555030041776;0.47196775972107685;0.26117282696272953;0.47552990861532896;0.2618178368342384;0.4793153677169111;0.26250838362293144;0.4833373191123397;0.2631190125706927;0.48760272824075607;0.26366670702056055;0.4920419653258463;0.26421938911661447;0.4966807327446323;0.26465166302646426;0.5014100551882702;0.26497317223577915;0.5063417813654644;0.2652426460148259;0.5114837463089094;0.26552612012169446;0.5172399658514794;0.26587422150777995;0.5236701134939702;0.2663858428893417;0.5318035205728394;0.2674387029912161;0.540511135524681;0.2688961258667751;0.550492451639427;0.27089089969264696;0.5619160766272681;0.27345279203791445;0.5749506181983973;0.276651761214487;0.5897646840630083;0.280672788703194;0.606526881931294;0.28590547254985765;0.6254058195134476;0.29303750846687726
4;11;0.7523939808481532;0.008588806820561921;0.0002821438409306161;0.008559982291032005;0.00019168783970148237;0.008546898083984412;0.00015092122680265214;0.008547203114297073;0.00015175643425157222;0.008558546296847913;0.00018690591403874767;0.008578576546514864;0.0002495677412536461;0.008604942778175853;0.0003325659589729695;0.008635293906708854;0.00042846925532384817;0.008661622849932967;0.0005154414738885276;0.008687538096382662;0.0006017747968666743;0.008713013314148263;0.0006851209894911705;0.00873635746590205;0.0007581060225879261;0.008755004034239268;0.0008126991680117315;0.008768988640696036;0.00084844563461481;0.008776933825372826;0.0008593067454168234;0.008782131115571041;0.0008542140954204528;0.008774516126060653;0.0007892048075145355;0.008789715662752273;0.0007838464857360169;0.008814736984870725;0.0007920556477656969;0.00885147813390722;0.0008228742562028556;0.008897630700543792;0.0008753999087626239;0.008947709223040558;0.0009384462857398663;0.008998324335317028;0.0010079591970441981;0.009046891361608765;0.00107956898395886;0.009091746099488597;0.0011483418527480475;0.009131170379540686;0.001209337510927826;0.00916334792184073;0.0012576519994747866;0.0091889633161216;0.0012935493224342403;0.009206308307032037;0.0013058062884944966;0.009216668193292213;0.0012966267512891838;0.009220788411827817;0.0012606734166618985;0.009235572582694425;0.0012537631246359786;0.009252535347709562;0.0012439204236671375;0.009273610581140857;0.0012366426512413647;0.00929905919505771;0.0012391126304101374;0.009323594585638733;0.0012441829316266729;0.009347956680635911;0.0012540525539854685;0.009371579449167654;0.001267286411788902;0.00939505246876477;0.0012818036189285254;0.00941832232669322;0.0012916654104766765;0.009443573603075218;0.0013024596431741122;0.009530002082725883;0.0013055378778579912;0.009627877897950322;0.0013035650946029433;0.009696082986077654;0.0012985583439297128;0.009701169247016089;0.001325237399058495;0.009619155239508634;0.0014522889470666206;0.009422225940848346;0.0017112353724695847;0.009097704800593003;0.0021099716062164533;0.008641619321951446;0.0026143521859292645;0.008055024343487104;0.003169097203603037;0.007349642329081915;0.0037119923077341996;0.006564825938204894;0.004292331950748696;0.005623191499410495;0.004591190061193198;0.004614387358510229;0.0046040536478050625;0.0036675256880105795;0.004452804694512146;0.0027563069426578424;0.004188820422480226;0.001910260178014491;0.0037665384103079294;0.0011589144496430201;0.0031107536115276163;0.0005317988131059264;0.0021303943114822322;5.844232396570931e-05;0.0007758947544586317;-0.00023162596221513757;0.0013887603042024108
5;446;30.506155950752394;0.38335924479262423;0.25648148097803386;0.3862271886032481;0.25692641288805357;0.38942987419643;0.25750073296671333;0.3929164198474934;0.25811246007663075;0.39663594383176215;0.25872122583277257;0.4005375644245596;0.2593154020592601;0.4045703999012095;0.25989435789663423;0.4086835685370376;0.2604558246759877;0.41274765886313064;0.2609391353351709;0.41675466014217527;0.2613029039713743;0.42068383385703373;0.2615647423022862;0.4245697193368003;0.26178731092554364;0.4283645839465575;0.26197479352659847;0.4320824454235934;0.262133615892015;0.43581511436976816;0.26232362373047197;0.4395973949897726;0.2625425189370354;0.4434890613928279;0.2628118730593595;0.4474952463619104;0.2632530459910112;0.4516118464514586;0.2638389624246335;0.4557972936921448;0.26447098050521295;0.4600214233579849;0.26514815279613646;0.4642390696311469;0.2658208718604319;0.46836570596285626;0.26641865630316725;0.4723411207870295;0.2669084026638883;0.47619124931659285;0.26736394826626914;0.47995111936485757;0.26778325086943255;0.48357761437458147;0.2681928612331692;0.48714889307119413;0.2686131608464027;0.4906806827078838;0.269040019829725;0.49424746203253955;0.2694947651692926;0.4978963726680846;0.2700455466722598;0.501681272713535;0.27072252550165266;0.5055315420130819;0.27131333751315695;0.5094185902756538;0.27181553682993537;0.5133682142657632;0.27230922738446206;0.5173608158793949;0.27278922706578146;0.521237802972454;0.27321964758109735;0.5249840852394948;0.27361544053262427;0.5286326274254386;0.2740132851845854;0.5321512131932539;0.2743408599988206;0.5355165688509461;0.274647657324421;0.5387651000471492;0.2749084634314603;0.5418340785770482;0.27503872489506015;0.5447506047653171;0.2750671472931273;0.5475639204334499;0.2750547632972742;0.5503268103416419;0.27496142716126204;0.5530516359178281;0.2747461527977731;0.5558233985408229;0.2745765041525531;0.5587651131262084;0.2744807337912913;0.5618481711706592;0.2744709099714198;0.5650184843255929;0.2745288276628054;0.5684068014613931;0.2746773426584774;0.5720095019600379;0.27486696740507216;0.5760908519714745;0.2751933502608217;0.5803145637171564;0.27558349037129537;0.584643232648706;0.27602508847378326;0.5890260661477452;0.2765003968352589;0.5934122715958989;0.27700065597335977;0.5977510563747921;0.2775427873395484;0.6019916278660498;0.2781915432881425;0.6060831934512966;0.2790868228255455
